lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
-123.2709,44.59629,405500,2048,1980,2015-07-06T00:00:00Z,2862 NW GARRYANNA DR,CORVALLIS,OR,97330-3509,0.24,1,Dwelling,AV,3136,4,3,0,7,"2862 NW GARRYANNA DR, CORVALLIS, OR"
-123.2649,44.5317,220000,1242,1979,2015-07-06T00:00:00Z,242 SE VILLA DR,CORVALLIS,OR,97333,0.13,1,Dwelling,G,1736,3,2,0,7,"242 SE VILLA DR, CORVALLIS, OR"
-123.3154,44.54923,239100,1331,1997,2015-07-06T00:00:00Z,5561 SW WINDFLOWER DR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1730,2,2,0,7,"5561 SW WINDFLOWER DR, CORVALLIS, OR"
-123.2632,44.53606,20000,1152,1992,2015-07-06T00:00:00Z,300 SE GOODNIGHT AVE SPACE 8,CORVALLIS,OR,97333,0,1,Mobile Home,AV,1152,0,2,0,7,"300 SE GOODNIGHT AVE SPACE 8, CORVALLIS, OR"
-123.2833,44.56957,420000,2108,1951,2015-07-02T00:00:00Z,141 NW 29TH ST,CORVALLIS,OR,97330-5342,0.16,1,Dwelling,AV,2508,2,2,1,7,"141 NW 29TH ST, CORVALLIS, OR"
-123.2834,44.57976,252000,1320,1958,2015-07-02T00:00:00Z,2911 NW GREELEY AVE,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,1738,3,2,0,7,"2911 NW GREELEY AVE, CORVALLIS, OR"
-123.2967,44.55618,307000,2800,1958,2015-07-02T00:00:00Z,4025 SW HILLSIDE DR,CORVALLIS,OR,97333,0.3,1,Dwelling,G,3398,5,2,1,7,"4025 SW HILLSIDE DR, CORVALLIS, OR"
-123.2632,44.5822,85000,1000,1955,2015-07-02T00:00:00Z,1525 NW 11TH ST,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,1325,3,1,0,7,"1525 NW 11TH ST, CORVALLIS, OR"
-123.262,44.56457,194900,0,NA,2015-07-01T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G15,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,7,"6298 SW GRAND OAKS DR GARAGE # G15, CORVALLIS, OR"
-123.2892,44.57792,250000,1896,1958,2015-07-01T00:00:00Z,1034 NW 34TH ST,CORVALLIS,OR,97330-4424,0.28,1,Dwelling,AV,1896,4,2,0,7,"1034 NW 34TH ST, CORVALLIS, OR"
-123.2559,44.53528,222000,1223,2002,2015-07-01T00:00:00Z,3038 SE STERNWHEELER DR,CORVALLIS,OR,97333,0.08,1,Dwelling,AV,1601,3,2,0,7,"3038 SE STERNWHEELER DR, CORVALLIS, OR"
-123.3017,44.59799,575000,2867,1997,2015-07-01T00:00:00Z,3120 NW BUTTERCUP DR,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,3513,4,4,1,7,"3120 NW BUTTERCUP DR, CORVALLIS, OR"
-123.3017,44.54233,650000,0,NA,2015-07-01T00:00:00Z,4653 SW BIRDSONG DR,CORVALLIS,OR,97333,2.01,0,"NA",0,0,0,0,0,7,"4653 SW BIRDSONG DR, CORVALLIS, OR"
-123.2907,44.55278,338645,2166,1998,2015-07-01T00:00:00Z,1446 SW BIRDIE DR,CORVALLIS,OR,97333,0.2,1,Dwelling,AV,2582,1,2,1,7,"1446 SW BIRDIE DR, CORVALLIS, OR"
-123.262,44.56457,55000,0,1968,2015-07-01T00:00:00Z,5830 TO 5840 NW HWY 99W,CORVALLIS,OR,97330,1.87,0,Commercial,VP,2400,0,0,0,7,"5830 TO 5840 NW HWY 99W, CORVALLIS, OR"
-123.2675,44.5975,201000,1360,1980,2015-07-01T00:00:00Z,2946 NW 13TH PL,CORVALLIS,OR,97330,0.06,1,Dwelling,AV,1648,2,2,0,7,"2946 NW 13TH PL, CORVALLIS, OR"
-123.2689,44.54261,231500,1498,1968,2015-07-01T00:00:00Z,2365 TO 2375 SW PICKFORD ST,CORVALLIS,OR,97333,0.49,1,Dwelling,AV,2026,4,2,0,7,"2365 TO 2375 SW PICKFORD ST, CORVALLIS, OR"
-123.2828,44.57427,170000,884,1976,2015-07-01T00:00:00Z,629 NW 29TH ST,CORVALLIS,OR,97330,0.02,1,Dwelling,AV,1074,2,1,1,7,"629 NW 29TH ST, CORVALLIS, OR"
-123.259,44.59879,299500,1769,1977,2015-07-01T00:00:00Z,782 NW DEER PL,CORVALLIS,OR,97330,0.24,1,Dwelling,AV,2291,3,1,1,7,"782 NW DEER PL, CORVALLIS, OR"
-123.2574,44.59419,23250,1536,1977,2015-07-01T00:00:00Z,2640 NW SATINWOOD ST,CORVALLIS,OR,97330-3868,0,1,Mobile Home,AV,1536,0,2,0,7,"2640 NW SATINWOOD ST, CORVALLIS, OR"
-123.2856,44.59916,230000,1583,2003,2015-06-30T00:00:00Z,3187 NW SHOOTING STAR DR,CORVALLIS,OR,97330,0.05,1,Dwelling,AV,2007,3,2,1,6,"3187 NW SHOOTING STAR DR, CORVALLIS, OR"
-123.2594,44.52836,338886,2069,2015,2015-06-30T00:00:00Z,924 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2479,3,1,0,6,"924 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2688,44.56814,310000,2368,1910,2015-06-30T00:00:00Z,228 NW 11TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,G,2584,5,2,0,6,"228 NW 11TH ST, CORVALLIS, OR"
-123.2887,44.55493,347000,1728,1900,2015-06-30T00:00:00Z,1215 SW 35TH ST,CORVALLIS,OR,97333,0.5,1,Dwelling,G,2040,4,2,0,6,"1215 SW 35TH ST, CORVALLIS, OR"
-123.262,44.56457,161195,0,NA,2015-06-30T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G26,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,6,"6298 SW GRAND OAKS DR GARAGE # G26, CORVALLIS, OR"
-123.3053,44.58996,419900,2684,1989,2015-06-30T00:00:00Z,4820 NW BRUNO PL,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,3191,3,2,1,6,"4820 NW BRUNO PL, CORVALLIS, OR"
-123.2875,44.59469,235000,1325,1977,2015-06-30T00:00:00Z,2872 NW 29TH ST,CORVALLIS,OR,97330,0.09,1,Dwelling,G,1809,2,2,0,6,"2872 NW 29TH ST, CORVALLIS, OR"
-123.2852,44.58289,353000,1664,1983,2015-06-30T00:00:00Z,3060 NW GARFIELD AVE,CORVALLIS,OR,97330-1858,0.18,1,Dwelling,G,2236,3,2,0,6,"3060 NW GARFIELD AVE, CORVALLIS, OR"
-123.2638,44.53254,222000,1575,1989,2015-06-30T00:00:00Z,396 SE VILLA DR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1575,5,3,0,6,"396 SE VILLA DR, CORVALLIS, OR"
-123.2454,44.60005,55000,1620,1986,2015-06-30T00:00:00Z,277 NE CONIFER BLVD SPACE 105,CORVALLIS,OR,97330-4147,0,1,Mobile Home,AV,1620,0,2,0,6,"277 NE CONIFER BLVD SPACE 105, CORVALLIS, OR"
-123.2463,44.59462,79900,1404,1995,2015-06-30T00:00:00Z,2601 NE JACK LONDON ST SPACE 59,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1980,0,2,0,6,"2601 NE JACK LONDON ST SPACE 59, CORVALLIS, OR"
-123.2883,44.59458,208000,1075,1975,2015-06-29T00:00:00Z,2894 NW 29TH ST,CORVALLIS,OR,97330-3526,0.08,1,Dwelling,AV,1559,2,2,0,6,"2894 NW 29TH ST, CORVALLIS, OR"
-123.2548,44.53584,230100,1267,2002,2015-06-29T00:00:00Z,1229 SE SEAPORT CIR,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,1601,3,2,0,6,"1229 SE SEAPORT CIR, CORVALLIS, OR"
-123.2308,44.59098,96000,0,1964,2015-06-29T00:00:00Z,1920 NE SEAVY AVE,CORVALLIS,OR,97330-4246,0.97,3,Dwelling,0,4804,0,0,0,6,"1920 NE SEAVY AVE, CORVALLIS, OR"
-123.3041,44.59035,407000,2851,1989,2015-06-29T00:00:00Z,4780 NW VIRGINIA PL,CORVALLIS,OR,97330-2261,0.25,1,Dwelling,AV,3455,3,2,1,6,"4780 NW VIRGINIA PL, CORVALLIS, OR"
-123.2637,44.56203,2350000,0,1961,2015-06-29T00:00:00Z,350 SW 4TH ST,CORVALLIS,OR,97333,0.36,0,Commercial,0,13620,0,0,0,6,"350 SW 4TH ST, CORVALLIS, OR"
-123.2637,44.56203,2350000,0,1961,2015-06-29T00:00:00Z,350 SW 4TH ST,CORVALLIS,OR,97333,0.24,0,Commercial,AV,9608,0,0,0,6,"350 SW 4TH ST, CORVALLIS, OR"
-123.2637,44.56203,2350000,0,1965,2015-06-29T00:00:00Z,350 SW 4TH ST,CORVALLIS,OR,97333,0.12,0,Commercial,AV,4035,0,0,0,6,"350 SW 4TH ST, CORVALLIS, OR"
-123.2637,44.56203,2350000,0,1961,2015-06-29T00:00:00Z,350 SW 4TH ST,CORVALLIS,OR,97333,0.18,0,Commercial,AV,11430,0,0,0,6,"350 SW 4TH ST, CORVALLIS, OR"
-123.2774,44.57818,220000,851,1949,2015-06-29T00:00:00Z,1131 NW 23RD ST,CORVALLIS,OR,97330,0.16,1,Dwelling,G,851,2,1,0,6,"1131 NW 23RD ST, CORVALLIS, OR"
-123.2885,44.5959,300000,1358,1976,2015-06-29T00:00:00Z,3075 NW MANZANITA PL,CORVALLIS,OR,97330,0.2,1,Dwelling,G,1778,3,2,0,6,"3075 NW MANZANITA PL, CORVALLIS, OR"
-123.2599,44.59453,20000,1120,1969,2015-06-27T00:00:00Z,2655 NW HIGHLAND DR #116,CORVALLIS,OR,97330-3655,0,1,Mobile Home,AV,1120,0,2,0,6,"2655 NW HIGHLAND DR #116, CORVALLIS, OR"
-123.2875,44.57395,301000,1208,1948,2015-06-26T00:00:00Z,611 NW 33RD ST,CORVALLIS,OR,97330-5039,0.12,1,Dwelling,G,1448,3,2,0,6,"611 NW 33RD ST, CORVALLIS, OR"
-123.3025,44.54255,388200,1913,2006,2015-06-26T00:00:00Z,4615 SW BIRDSONG DR,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,2429,3,2,0,6,"4615 SW BIRDSONG DR, CORVALLIS, OR"
-123.2563,44.52956,336000,2306,2006,2015-06-26T00:00:00Z,3500 SE SHORELINE DR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2783,4,2,1,6,"3500 SE SHORELINE DR, CORVALLIS, OR"
-123.2862,44.542,130000,1863,2015,2015-06-26T00:00:00Z,3137 SW HAWKEYE AVE,CORVALLIS,OR,97333,0.28,1,Dwelling,AV,2512,2,2,0,6,"3137 SW HAWKEYE AVE, CORVALLIS, OR"
-123.3067,44.59364,545000,3089,2000,2015-06-26T00:00:00Z,4707 NW VERONICA PL,CORVALLIS,OR,97330,0.16,1,Dwelling,AV,3795,5,2,1,6,"4707 NW VERONICA PL, CORVALLIS, OR"
-123.2737,44.5722,320000,0,1900,2015-06-26T00:00:00Z,503 NW 18TH ST,CORVALLIS,OR,97330,0.11,2,Dwelling,0,3889,0,0,0,6,"503 NW 18TH ST, CORVALLIS, OR"
-123.3002,44.55559,399000,2420,1965,2015-06-26T00:00:00Z,1122 SW SUNSET DR,CORVALLIS,OR,97333,0.35,1,Dwelling,G,2904,3,2,1,6,"1122 SW SUNSET DR, CORVALLIS, OR"
-123.2918,44.58784,409000,2040,1971,2015-06-26T00:00:00Z,3640 NW ELMWOOD DR,CORVALLIS,OR,97330-1038,0.24,1,Dwelling,G,2481,4,3,0,6,"3640 NW ELMWOOD DR, CORVALLIS, OR"
-123.2542,44.53141,300000,2048,2003,2015-06-25T00:00:00Z,3346 SE SHORELINE DR,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,2485,3,2,1,6,"3346 SE SHORELINE DR, CORVALLIS, OR"
-123.2562,44.52818,495000,3114,2004,2015-06-25T00:00:00Z,3533 SE SHORELINE DR,CORVALLIS,OR,97333,0.14,1,Dwelling,AV,3796,3,3,0,6,"3533 SE SHORELINE DR, CORVALLIS, OR"
-123.2412,44.59877,272900,1570,1978,2015-06-25T00:00:00Z,3070 NE NEWCASTLE PL,CORVALLIS,OR,97330-4120,0.21,1,Dwelling,G,2098,3,2,0,6,"3070 NE NEWCASTLE PL, CORVALLIS, OR"
-123.2506,44.59561,815000,0,1979,2015-06-25T00:00:00Z,2721 TO 2747 NW 9TH ST,CORVALLIS,OR,97330,0.51,0,Commercial,AV,4500,0,0,0,6,"2721 TO 2747 NW 9TH ST, CORVALLIS, OR"
-123.3134,44.56077,212000,1008,1968,2015-06-25T00:00:00Z,5408 SW CHERRY AVE,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,1512,3,1,0,6,"5408 SW CHERRY AVE, CORVALLIS, OR"
-123.2862,44.57752,300000,1642,1951,2015-06-24T00:00:00Z,1018 NW 31ST ST,CORVALLIS,OR,97330-4451,0.19,1,Dwelling,AV,2497,3,2,0,6,"1018 NW 31ST ST, CORVALLIS, OR"
-123.262,44.56457,185000,0,NA,2015-06-24T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G38,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,6,"6298 SW GRAND OAKS DR GARAGE # G38, CORVALLIS, OR"
-123.2599,44.60072,305000,1776,1976,2015-06-24T00:00:00Z,3434 NW MAXINE CIR,CORVALLIS,OR,97330-3728,0.2,1,Dwelling,G,2896,3,2,1,6,"3434 NW MAXINE CIR, CORVALLIS, OR"
-123.2599,44.59453,500,552,1969,2015-06-24T00:00:00Z,2655 NW HIGHLAND DR SPACE 30,CORVALLIS,OR,97330-3647,0,1,Mobile Home,AV,552,0,1,0,6,"2655 NW HIGHLAND DR SPACE 30, CORVALLIS, OR"
-123.2559,44.53197,284500,1994,2003,2015-06-23T00:00:00Z,1165 SE CENTERPOINTE DR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,2442,3,2,1,6,"1165 SE CENTERPOINTE DR, CORVALLIS, OR"
-123.285,44.59152,285000,1701,1966,2015-06-22T00:00:00Z,3025 NW ROOSEVELT DR,CORVALLIS,OR,97330-1163,0.32,1,Dwelling,AV,2142,3,2,0,6,"3025 NW ROOSEVELT DR, CORVALLIS, OR"
-123.2642,44.54073,79719,1606,1972,2015-06-22T00:00:00Z,2535 SE 3RD ST,CORVALLIS,OR,97333,2.01,1,Dwelling,F,2278,2,2,0,6,"2535 SE 3RD ST, CORVALLIS, OR"
-123.3123,44.54948,195000,1008,1994,2015-06-22T00:00:00Z,1580 SW 53RD ST,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,1272,3,2,0,6,"1580 SW 53RD ST, CORVALLIS, OR"
-123.2679,44.54134,89000,606,1978,2015-06-22T00:00:00Z,2507 SW PICKFORD ST A,CORVALLIS,OR,97333,0,1,Dwelling,AV,606,1,1,0,6,"2507 SW PICKFORD ST A, CORVALLIS, OR"
-123.3139,44.60199,365000,1784,1977,2015-06-22T00:00:00Z,5380 NW LAWRENCE AVE,CORVALLIS,OR,97330-3179,0.94,1,Dwelling,G,3008,3,2,0,6,"5380 NW LAWRENCE AVE, CORVALLIS, OR"
-123.2646,44.56358,285000,0,1920,2015-06-22T00:00:00Z,227 SW 6TH ST,CORVALLIS,OR,97333,0.12,0,Commercial,AV,1298,0,0,0,6,"227 SW 6TH ST, CORVALLIS, OR"
-123.2987,44.58969,330000,1703,1978,2015-06-19T00:00:00Z,4311 NW ELMWOOD DR,CORVALLIS,OR,97330-1050,0.22,1,Dwelling,AV,2165,4,2,0,6,"4311 NW ELMWOOD DR, CORVALLIS, OR"
-123.2549,44.59797,242000,1174,1974,2015-06-19T00:00:00Z,603 NW MAXINE AVE,CORVALLIS,OR,97330-3825,0.2,1,Dwelling,G,1702,3,1,1,6,"603 NW MAXINE AVE, CORVALLIS, OR"
-123.268,44.56283,522500,0,1890,2015-06-19T00:00:00Z,802 TO 814 SW ADAMS AVE,CORVALLIS,OR,97333,0.17,2,Dwelling,0,4125,0,0,0,6,"802 TO 814 SW ADAMS AVE, CORVALLIS, OR"
-123.2712,44.55957,522500,2166,1913,2015-06-19T00:00:00Z,826 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,2876,4,1,0,6,"826 SW 11TH ST, CORVALLIS, OR"
-123.3054,44.59612,335000,1919,1997,2015-06-19T00:00:00Z,4648 NW CHENILLE PL,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,2339,3,2,0,6,"4648 NW CHENILLE PL, CORVALLIS, OR"
-123.2594,44.52836,337928,2341,2015,2015-06-19T00:00:00Z,916 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2799,3,2,1,6,"916 SE BAYSHORE CIR, CORVALLIS, OR"
-123.3036,44.54618,237000,1420,2006,2015-06-19T00:00:00Z,4719 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1732,3,2,1,6,"4719 SW ROSEBERRY ST, CORVALLIS, OR"
-123.2454,44.60005,45000,1792,1979,2015-06-19T00:00:00Z,277 NE CONIFER BLVD SPACE 69,CORVALLIS,OR,97330-4143,0,1,Mobile Home,G,1792,0,2,0,6,"277 NE CONIFER BLVD SPACE 69, CORVALLIS, OR"
-123.2664,44.54594,42000,1344,1983,2015-06-19T00:00:00Z,2010 SW 3RD ST SPACE 30,CORVALLIS,OR,97333,0,1,Mobile Home,G,1344,0,2,0,6,"2010 SW 3RD ST SPACE 30, CORVALLIS, OR"
-123.2463,44.59462,45000,1134,1996,2015-06-19T00:00:00Z,2601 NE JACK LONDON ST SPACE 82,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1470,0,2,0,6,"2601 NE JACK LONDON ST SPACE 82, CORVALLIS, OR"
-123.2579,44.53657,196000,1274,1981,2015-06-18T00:00:00Z,2914 SE GREENMORE PL,CORVALLIS,OR,97333,0.18,1,Dwelling,AV,1758,3,2,0,6,"2914 SE GREENMORE PL, CORVALLIS, OR"
-123.3035,44.55179,838368,0,1984,2015-06-18T00:00:00Z,4575 SW RESEARCH WAY,CORVALLIS,OR,97333,9.16,0,Commercial,0,107412,0,0,0,6,"4575 SW RESEARCH WAY, CORVALLIS, OR"
-123.2371,44.59314,298500,1951,1993,2015-06-18T00:00:00Z,984 NE ANGELEE PL,CORVALLIS,OR,97330,0.16,1,Dwelling,AV,2351,3,2,0,6,"984 NE ANGELEE PL, CORVALLIS, OR"
-123.3088,44.54637,277000,1862,1995,2015-06-18T00:00:00Z,4973 SW ASTER ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2294,3,2,1,6,"4973 SW ASTER ST, CORVALLIS, OR"
-123.2586,44.53533,234500,1279,1998,2015-06-17T00:00:00Z,3015 SE SUMMERFIELD DR,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1679,3,2,0,6,"3015 SE SUMMERFIELD DR, CORVALLIS, OR"
-123.29,44.59713,325000,1698,1976,2015-06-17T00:00:00Z,3119 NW GREENBRIAR PL,CORVALLIS,OR,97330-3430,0.18,1,Dwelling,G,2214,3,2,0,6,"3119 NW GREENBRIAR PL, CORVALLIS, OR"
-123.293,44.58057,410000,3118,1956,2015-06-16T00:00:00Z,3705 NW SYLVAN DR,CORVALLIS,OR,97330-1711,0.31,1,Dwelling,AV,3517,4,3,0,6,"3705 NW SYLVAN DR, CORVALLIS, OR"
-123.293,44.58057,410000,3118,1956,2015-06-16T00:00:00Z,3705 NW SYLVAN DR,CORVALLIS,OR,97330-1711,0.31,1,Dwelling,AV,3517,4,3,0,6,"3705 NW SYLVAN DR, CORVALLIS, OR"
-123.2636,44.53757,205000,1008,1976,2015-06-16T00:00:00Z,2855 SE COLLINS PL,CORVALLIS,OR,97333,0.13,1,Dwelling,G,1296,3,1,0,6,"2855 SE COLLINS PL, CORVALLIS, OR"
-123.2792,44.58341,242000,0,1952,2015-06-16T00:00:00Z,2501 NW GARFIELD AVE,CORVALLIS,OR,97330,0.35,2,Dwelling,0,1516,0,0,0,6,"2501 NW GARFIELD AVE, CORVALLIS, OR"
-123.2605,44.55239,198000,896,1948,2015-06-15T00:00:00Z,645 SE VERA AVE,CORVALLIS,OR,97333,0.21,1,Dwelling,G,1200,2,1,0,6,"645 SE VERA AVE, CORVALLIS, OR"
-123.27,44.54926,555000,0,1921,2015-06-15T00:00:00Z,1630 TO 1660 SW ALLEN ST,CORVALLIS,OR,97333,5.43,3,Dwelling,0,4722,0,0,0,6,"1630 TO 1660 SW ALLEN ST, CORVALLIS, OR"
-123.2707,44.59023,260000,1320,1974,2015-06-15T00:00:00Z,1573 NW FORESTGREEN AVE,CORVALLIS,OR,97330-1319,0.19,1,Dwelling,AV,1864,3,2,0,6,"1573 NW FORESTGREEN AVE, CORVALLIS, OR"
-123.2617,44.59073,210000,1806,1961,2015-06-15T00:00:00Z,990 NW SEQUOIA AVE,CORVALLIS,OR,97330-1529,0.21,1,Dwelling,AV,1806,4,2,0,6,"990 NW SEQUOIA AVE, CORVALLIS, OR"
-123.2651,44.56679,359000,1295,1915,2015-06-15T00:00:00Z,751 NW JACKSON AVE,CORVALLIS,OR,97330,0.11,1,Dwelling,EX,1493,1,2,0,6,"751 NW JACKSON AVE, CORVALLIS, OR"
-123.2451,44.59669,210000,912,1969,2015-06-15T00:00:00Z,321 NE PLYMOUTH CIR,CORVALLIS,OR,97330,0.21,1,Dwelling,G,1416,3,1,0,6,"321 NE PLYMOUTH CIR, CORVALLIS, OR"
-123.2668,44.59177,220000,1035,1966,2015-06-15T00:00:00Z,2345 NW 13TH ST,CORVALLIS,OR,97330-1431,0.21,1,Dwelling,AV,1563,3,1,0,6,"2345 NW 13TH ST, CORVALLIS, OR"
-123.2978,44.5897,405000,2565,1978,2015-06-15T00:00:00Z,4227 NW ELMWOOD DR,CORVALLIS,OR,97330-1047,0.22,1,Dwelling,G,2997,4,3,0,6,"4227 NW ELMWOOD DR, CORVALLIS, OR"
-123.2724,44.58998,224500,1736,1973,2015-06-12T00:00:00Z,1660 TO 1670 NW FORESTGREEN AVE,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,2536,4,2,0,6,"1660 TO 1670 NW FORESTGREEN AVE, CORVALLIS, OR"
-123.2586,44.57041,180000,1340,1920,2015-06-12T00:00:00Z,703 NW 4TH ST,CORVALLIS,OR,97330,0.14,1,Dwelling,G,2020,3,3,0,6,"703 NW 4TH ST, CORVALLIS, OR"
-123.2378,44.60261,209900,912,1972,2015-06-11T00:00:00Z,3450 NE DORCHESTER WAY,CORVALLIS,OR,97330-4022,0.24,1,Dwelling,G,1248,2,1,0,6,"3450 NE DORCHESTER WAY, CORVALLIS, OR"
-123.27,44.57297,265000,1188,1920,2015-06-11T00:00:00Z,1462 NW TAYLOR AVE,CORVALLIS,OR,97330-5821,0.11,1,Dwelling,G,1188,3,1,0,6,"1462 NW TAYLOR AVE, CORVALLIS, OR"
-123.2574,44.59417,35000,1536,1977,2015-06-11T00:00:00Z,2634 NW SATINWOOD ST,CORVALLIS,OR,97330,0,1,Mobile Home,G,1536,0,2,0,6,"2634 NW SATINWOOD ST, CORVALLIS, OR"
-123.2821,44.58706,437000,2513,1994,2015-06-10T00:00:00Z,1927 NW 29TH ST,CORVALLIS,OR,97330,0.39,1,Dwelling,G,3129,6,3,0,6,"1927 NW 29TH ST, CORVALLIS, OR"
-123.2996,44.59371,119500,964,1981,2015-06-10T00:00:00Z,2500 NW PRINCESS ST UNIT 101,CORVALLIS,OR,97330,0,1,Dwelling,AV,1144,2,1,0,6,"2500 NW PRINCESS ST UNIT 101, CORVALLIS, OR"
-123.3099,44.5489,220000,1157,2003,2015-06-10T00:00:00Z,1679 SW EASY ST,CORVALLIS,OR,97333,0.08,1,Dwelling,AV,1421,3,2,0,6,"1679 SW EASY ST, CORVALLIS, OR"
-123.2862,44.58481,462500,3548,1966,2015-06-10T00:00:00Z,1734 NW CREST PL,CORVALLIS,OR,97330-1813,0.43,1,Dwelling,G,4032,4,3,0,6,"1734 NW CREST PL, CORVALLIS, OR"
-123.2635,44.59797,200000,1248,1981,2015-06-09T00:00:00Z,1029 NW CHARLEMAGNE PL,CORVALLIS,OR,97330,0.06,1,Dwelling,G,1524,2,1,1,6,"1029 NW CHARLEMAGNE PL, CORVALLIS, OR"
-123.2686,44.5874,253400,1198,1959,2015-06-09T00:00:00Z,1840 NW 14TH ST,CORVALLIS,OR,97330,0.19,1,Dwelling,G,1536,3,2,0,6,"1840 NW 14TH ST, CORVALLIS, OR"
-123.2497,44.59052,7900,840,1974,2015-06-09T00:00:00Z,755 NE CIRCLE BLVD SPACE 34,CORVALLIS,OR,97330,0,1,Mobile Home,AV,840,0,1,0,6,"755 NE CIRCLE BLVD SPACE 34, CORVALLIS, OR"
-123.3,44.55483,1,1316,1956,2015-06-08T00:00:00Z,1235 SW SUNSET DR,CORVALLIS,OR,97333,0.29,1,Dwelling,AV,2328,3,1,0,6,"1235 SW SUNSET DR, CORVALLIS, OR"
-123.2213,44.60021,310000,1704,1948,2015-06-05T00:00:00Z,4025 NE HWY 20,CORVALLIS,OR,97330,0.59,1,Dwelling,G,2184,2,2,0,6,"4025 NE HWY 20, CORVALLIS, OR"
-123.2565,44.60082,412500,2131,2014,2015-06-05T00:00:00Z,3509 NW VERACRUZ PL,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,2671,3,2,1,6,"3509 NW VERACRUZ PL, CORVALLIS, OR"
-123.2943,44.53849,440000,3088,1986,2015-06-05T00:00:00Z,2855 SW DE ARMOND DR,CORVALLIS,OR,97333,0.41,1,Dwelling,G,3616,5,3,0,6,"2855 SW DE ARMOND DR, CORVALLIS, OR"
-123.2721,44.58321,345000,1915,1964,2015-06-05T00:00:00Z,1725 NW GARFIELD AVE,CORVALLIS,OR,97330,0.23,1,Dwelling,G,2482,4,2,0,6,"1725 NW GARFIELD AVE, CORVALLIS, OR"
-123.2374,44.59718,205000,1854,1994,2015-06-05T00:00:00Z,989 NE BOULDER PL,CORVALLIS,OR,97330,0.15,1,Dwelling,AV,2272,4,2,1,6,"989 NE BOULDER PL, CORVALLIS, OR"
-123.2632,44.53606,22000,1188,1990,2015-06-05T00:00:00Z,300 SE GOODNIGHT AVE SPACE 4,CORVALLIS,OR,97333,0,1,Mobile Home,AV,1188,0,2,0,6,"300 SE GOODNIGHT AVE SPACE 4, CORVALLIS, OR"
-123.2599,44.59453,55000,1404,1993,2015-06-05T00:00:00Z,2655 NW HIGHLAND DR SPACE 84,CORVALLIS,OR,97330,0,1,Mobile Home,G,1404,0,2,0,6,"2655 NW HIGHLAND DR SPACE 84, CORVALLIS, OR"
-123.2596,44.52765,509120,3221,2015,2015-06-04T00:00:00Z,3616 SE SHORELINE DR,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,3897,4,3,0,6,"3616 SE SHORELINE DR, CORVALLIS, OR"
-123.2868,44.5497,286100,1577,1976,2015-06-04T00:00:00Z,1632 SW KNOLLBROOK PL,CORVALLIS,OR,97333,0.19,1,Dwelling,G,2030,3,2,0,6,"1632 SW KNOLLBROOK PL, CORVALLIS, OR"
-123.2779,44.58073,241000,1416,1959,2015-06-03T00:00:00Z,1420 NW 23RD ST,CORVALLIS,OR,97330-2406,0.21,1,Dwelling,AV,1608,3,1,1,6,"1420 NW 23RD ST, CORVALLIS, OR"
-123.293,44.59627,337000,1868,1971,2015-06-03T00:00:00Z,3843 NW ARROWOOD CIR,CORVALLIS,OR,97330-3412,0.35,1,Dwelling,G,2391,4,3,0,6,"3843 NW ARROWOOD CIR, CORVALLIS, OR"
